visit_id,timestamp,page_url,session_duration_sec,device_type,browser,traffic_source,country,bounce,conversion,page_views
VISIT000312,2024-02-09 02:00:00,/contact,1581,Desktop,Safari,Organic Search,UK,False,False,12
VISIT000151,2024-02-09 03:00:00,/product/electronics,431,Desktop,Chrome,Direct,Germany,False,False,14
VISIT000844,2024-02-09 16:00:00,/about,2441,Mobile,Chrome,Social Media,USA,False,False,19
VISIT000822,2024-02-09 22:00:00,/products,1254,Desktop,Chrome,Social Media,France,True,False,7
VISIT000610,2024-02-10 02:00:00,/product/clothing,3224,Desktop,Firefox,Organic Search,USA,True,False,1
VISIT000661,2024-02-10 05:00:00,/products,567,Tablet,Chrome,Organic Search,France,False,False,19
VISIT000518,2024-02-10 09:00:00,/product/electronics,2970,Desktop,Firefox,Organic Search,Germany,False,False,11
VISIT000237,2024-02-10 09:00:00,/about,739,Desktop,Chrome,Email,USA,True,False,6
VISIT001913,2024-02-10 09:00:00,/products,1482,Desktop,Firefox,Organic Search,UK,False,False,10
VISIT000708,2024-02-10 15:00:00,/contact,19,Mobile,Chrome,Direct,Japan,False,False,10
VISIT000086,2024-02-10 17:00:00,/product/sports,280,Desktop,Chrome,Email,USA,False,True,15
VISIT001341,2024-02-10 20:00:00,/home,2120,Desktop,Safari,Paid Ads,USA,False,False,13
VISIT000898,2024-02-10 22:00:00,/contact,1168,Mobile,Chrome,Social Media,Germany,False,False,15
VISIT000938,2024-02-11 02:00:00,/checkout,578,Desktop,Edge,Organic Search,Australia,False,False,16
VISIT001645,2024-02-11 03:00:00,/home,2260,Desktop,Firefox,Direct,Japan,False,False,15
VISIT001033,2024-02-11 09:00:00,/blog,1306,Desktop,Firefox,Social Media,Australia,False,False,19
VISIT001292,2024-02-11 15:00:00,/product/sports,2118,Desktop,Chrome,Organic Search,USA,True,False,6
VISIT001322,2024-02-11 16:00:00,/home,3487,Tablet,Safari,Social Media,Germany,True,False,14
VISIT000286,2024-02-12 01:00:00,/cart,245,Desktop,Safari,Direct,UK,False,False,18
VISIT001256,2024-02-12 16:00:00,/product/sports,2973,Desktop,Edge,Direct,Japan,False,False,17
VISIT001095,2024-02-12 16:00:00,/products,3190,Mobile,Chrome,Direct,UK,False,False,9
VISIT001374,2024-02-12 22:00:00,/checkout,662,Mobile,Chrome,Organic Search,Japan,False,False,2
VISIT001133,2024-02-13 03:00:00,/checkout,2839,Desktop,Firefox,Email,UK,False,False,1
VISIT000537,2024-02-13 15:00:00,/home,1447,Mobile,Chrome,Direct,Germany,False,False,17
VISIT000334,2024-02-13 18:00:00,/checkout,3146,Mobile,Firefox,Organic Search,USA,False,False,9
VISIT000924,2024-02-13 18:00:00,/checkout,456,Desktop,Edge,Social Media,UK,False,False,17
VISIT001461,2024-02-14 07:00:00,/checkout,2643,Mobile,Edge,Organic Search,Japan,True,True,4
VISIT000093,2024-02-14 09:00:00,/checkout,2888,Desktop,Edge,Email,USA,True,False,1
VISIT000614,2024-02-14 11:00:00,/products,2209,Mobile,Chrome,Organic Search,Germany,False,False,18
VISIT001701,2024-02-14 12:00:00,/product/electronics,1064,Mobile,Safari,Direct,France,False,False,13
VISIT000978,2024-02-14 18:00:00,/blog,1116,Mobile,Chrome,Organic Search,Canada,True,False,14
VISIT001134,2024-02-14 19:00:00,/product/sports,451,Mobile,Firefox,Direct,Japan,False,False,5
VISIT001933,2024-02-14 21:00:00,/product/sports,682,Mobile,Chrome,Organic Search,Australia,False,False,14
VISIT001888,2024-02-14 23:00:00,/product/electronics,424,Mobile,Safari,Direct,Australia,False,False,11
VISIT001685,2024-02-15 02:00:00,/contact,744,Desktop,Firefox,Social Media,UK,True,False,6
VISIT000590,2024-02-15 03:00:00,/checkout,3557,Mobile,Chrome,Paid Ads,USA,False,False,5
VISIT000642,2024-02-15 16:00:00,/home,1340,Mobile,Safari,Organic Search,UK,True,False,2
VISIT000423,2024-02-15 16:00:00,/products,3195,Desktop,Firefox,Social Media,USA,True,False,1
VISIT001954,2024-02-15 18:00:00,/blog,1349,Desktop,Safari,Social Media,Canada,False,False,12
VISIT000370,2024-02-15 20:00:00,/cart,2180,Mobile,Chrome,Direct,USA,True,False,5
VISIT000998,2024-02-15 21:00:00,/products,2991,Desktop,Safari,Organic Search,Canada,False,False,13
VISIT000541,2024-02-15 23:00:00,/contact,2769,Desktop,Chrome,Direct,USA,False,False,15
VISIT001391,2024-02-15 23:00:00,/blog,3161,Tablet,Edge,Organic Search,France,True,False,8
VISIT001703,2024-02-16 00:00:00,/blog,1301,Desktop,Firefox,Social Media,Germany,False,False,2
VISIT001148,2024-02-16 02:00:00,/about,2791,Mobile,Chrome,Organic Search,Germany,True,False,19
VISIT001584,2024-02-16 02:00:00,/about,2021,Mobile,Chrome,Direct,Germany,False,False,19
VISIT001901,2024-02-16 03:00:00,/product/electronics,1048,Desktop,Chrome,Social Media,UK,False,False,16
VISIT001181,2024-02-16 12:00:00,/home,214,Mobile,Chrome,Direct,Japan,False,False,15
VISIT000270,2024-02-16 13:00:00,/products,606,Mobile,Safari,Direct,UK,False,False,7
VISIT001234,2024-02-16 15:00:00,/product/sports,1634,Desktop,Chrome,Email,UK,True,False,4
VISIT001868,2024-02-16 20:00:00,/contact,1948,Mobile,Chrome,Direct,USA,True,False,18
VISIT001965,2024-02-16 22:00:00,/cart,1339,Mobile,Chrome,Direct,Canada,True,False,11
VISIT001896,2024-02-17 03:00:00,/product/electronics,3212,Desktop,Chrome,Social Media,Australia,True,False,16
VISIT000706,2024-02-17 03:00:00,/product/sports,347,Desktop,Chrome,Organic Search,USA,True,False,7
VISIT001606,2024-02-17 05:00:00,/product/clothing,926,Desktop,Chrome,Direct,Canada,True,False,19
VISIT001891,2024-02-17 07:00:00,/checkout,1294,Desktop,Chrome,Paid Ads,France,False,False,5
VISIT000503,2024-02-17 10:00:00,/products,3237,Mobile,Chrome,Organic Search,UK,False,False,10
VISIT000388,2024-02-17 18:00:00,/about,3211,Desktop,Chrome,Organic Search,Canada,False,False,3
VISIT000439,2024-02-17 21:00:00,/about,1959,Mobile,Chrome,Social Media,France,False,False,16
VISIT001785,2024-02-18 05:00:00,/product/clothing,2598,Mobile,Chrome,Email,Australia,True,False,17
VISIT000285,2024-02-18 06:00:00,/about,2976,Desktop,Chrome,Paid Ads,Canada,True,False,18
VISIT000305,2024-02-18 14:00:00,/checkout,23,Mobile,Firefox,Direct,USA,False,False,5
VISIT000571,2024-02-18 17:00:00,/home,569,Mobile,Chrome,Social Media,France,True,False,13
VISIT000276,2024-02-19 04:00:00,/about,1870,Mobile,Firefox,Organic Search,USA,False,False,18
VISIT001060,2024-02-19 10:00:00,/contact,3321,Desktop,Safari,Social Media,Germany,True,False,15
VISIT001904,2024-02-19 13:00:00,/product/electronics,551,Desktop,Chrome,Social Media,Germany,False,False,14
VISIT000006,2024-02-19 14:00:00,/checkout,1004,Desktop,Chrome,Email,Australia,False,False,3
VISIT000732,2024-02-19 14:00:00,/blog,2179,Desktop,Firefox,Social Media,Australia,False,False,3
VISIT001916,2024-02-19 16:00:00,/cart,1765,Mobile,Edge,Direct,Australia,True,False,1
VISIT001745,2024-02-19 18:00:00,/contact,2574,Mobile,Firefox,Organic Search,USA,False,False,6
VISIT000990,2024-02-19 18:00:00,/products,391,Desktop,Chrome,Direct,Japan,False,False,14
VISIT001279,2024-02-19 20:00:00,/product/clothing,1098,Mobile,Edge,Direct,Japan,False,False,11
VISIT000446,2024-02-19 21:00:00,/products,3526,Desktop,Firefox,Organic Search,USA,False,False,14
VISIT000018,2024-02-19 23:00:00,/product/clothing,66,Desktop,Chrome,Email,UK,True,False,5
VISIT000546,2024-02-20 03:00:00,/contact,863,Mobile,Chrome,Organic Search,USA,True,False,9
VISIT001761,2024-02-20 09:00:00,/cart,3419,Desktop,Opera,Social Media,USA,False,False,10
VISIT001684,2024-02-20 12:00:00,/cart,986,Mobile,Edge,Email,France,False,False,11
VISIT000415,2024-02-20 17:00:00,/product/sports,441,Tablet,Chrome,Social Media,Australia,True,False,10
VISIT001663,2024-02-21 01:00:00,/product/clothing,1783,Desktop,Chrome,Social Media,Canada,False,False,12
VISIT000598,2024-02-21 01:00:00,/blog,1475,Tablet,Chrome,Organic Search,Australia,True,False,18
VISIT000992,2024-02-21 01:00:00,/cart,2447,Desktop,Chrome,Organic Search,Canada,False,False,14
VISIT000512,2024-02-21 06:00:00,/contact,391,Tablet,Firefox,Social Media,Japan,False,False,7
VISIT001263,2024-02-21 10:00:00,/about,3259,Mobile,Chrome,Organic Search,UK,False,False,19
VISIT001864,2024-02-21 18:00:00,/product/electronics,3162,Desktop,Edge,Direct,UK,False,False,16
VISIT001929,2024-02-21 20:00:00,/home,3245,Desktop,Safari,Organic Search,Japan,True,False,13
VISIT001248,2024-02-21 22:00:00,/cart,3226,Desktop,Chrome,Paid Ads,Canada,False,False,5
VISIT000352,2024-02-22 00:00:00,/products,1098,Mobile,Chrome,Organic Search,France,False,False,14
VISIT001881,2024-02-22 03:00:00,/blog,631,Desktop,Chrome,Organic Search,France,True,False,13
VISIT001668,2024-02-22 06:00:00,/about,2383,Desktop,Chrome,Social Media,Japan,False,False,12
VISIT000211,2024-02-22 11:00:00,/product/sports,2057,Desktop,Chrome,Social Media,France,False,False,6
VISIT000103,2024-02-22 11:00:00,/cart,2128,Desktop,Opera,Direct,Germany,False,False,11
VISIT001370,2024-02-22 12:00:00,/contact,2032,Desktop,Chrome,Paid Ads,France,True,False,9
VISIT001448,2024-02-22 14:00:00,/checkout,3032,Mobile,Chrome,Organic Search,Australia,True,False,3
VISIT001600,2024-02-22 19:00:00,/product/electronics,3555,Desktop,Edge,Direct,UK,False,False,17
VISIT000672,2024-02-22 19:00:00,/product/electronics,994,Desktop,Safari,Social Media,Australia,False,False,15
VISIT000101,2024-02-22 20:00:00,/about,1595,Mobile,Safari,Organic Search,Canada,False,False,6
VISIT001353,2024-02-22 21:00:00,/product/clothing,1990,Desktop,Safari,Direct,UK,True,False,3
VISIT001416,2024-02-22 21:00:00,/home,575,Desktop,Safari,Organic Search,Australia,False,False,8
VISIT001122,2024-02-23 00:00:00,/cart,1962,Mobile,Edge,Organic Search,Australia,False,False,11
VISIT001175,2024-02-23 03:00:00,/blog,148,Desktop,Edge,Organic Search,France,False,False,7
VISIT000895,2024-02-23 05:00:00,/about,1309,Desktop,Chrome,Direct,Australia,True,False,6
VISIT001752,2024-02-23 05:00:00,/home,3526,Mobile,Edge,Email,Japan,True,False,6
VISIT001605,2024-02-23 06:00:00,/cart,537,Mobile,Edge,Social Media,Australia,True,False,10
VISIT000267,2024-02-23 08:00:00,/contact,2451,Desktop,Edge,Paid Ads,Germany,True,False,12
VISIT001845,2024-02-23 14:00:00,/product/clothing,3252,Desktop,Safari,Social Media,USA,True,True,1
VISIT000780,2024-02-23 17:00:00,/product/clothing,1826,Desktop,Safari,Direct,UK,True,False,17
VISIT000514,2024-02-23 17:00:00,/product/sports,3000,Desktop,Chrome,Social Media,USA,True,False,4
VISIT001358,2024-02-23 19:00:00,/about,473,Desktop,Safari,Organic Search,Japan,True,False,6
VISIT001907,2024-02-23 22:00:00,/checkout,3412,Mobile,Chrome,Social Media,Canada,False,False,7
VISIT001548,2024-02-23 23:00:00,/cart,481,Mobile,Edge,Email,Japan,False,False,2
VISIT001315,2024-02-24 03:00:00,/products,392,Desktop,Safari,Direct,USA,True,False,12
VISIT000441,2024-02-24 08:00:00,/checkout,887,Desktop,Safari,Organic Search,UK,False,False,12
VISIT000128,2024-02-24 09:00:00,/home,97,Desktop,Chrome,Organic Search,Canada,False,False,11
VISIT001413,2024-02-24 17:00:00,/about,2664,Desktop,Firefox,Organic Search,Canada,True,False,14
VISIT000727,2024-02-24 20:00:00,/about,85,Desktop,Chrome,Organic Search,UK,False,False,11
VISIT000306,2024-02-24 22:00:00,/home,2221,Desktop,Safari,Social Media,Japan,False,False,16
VISIT000014,2024-02-24 22:00:00,/home,410,Desktop,Chrome,Social Media,Germany,False,False,1
VISIT000094,2024-02-24 22:00:00,/products,1236,Desktop,Chrome,Social Media,Germany,True,False,3
VISIT000540,2024-02-24 23:00:00,/products,28,Desktop,Chrome,Social Media,Germany,True,False,13
VISIT000531,2024-02-25 00:00:00,/about,3112,Mobile,Chrome,Organic Search,Japan,False,False,10
VISIT000714,2024-02-25 05:00:00,/checkout,804,Mobile,Safari,Organic Search,Canada,True,False,9
VISIT001071,2024-02-25 07:00:00,/products,3420,Desktop,Firefox,Direct,Australia,False,True,16
VISIT001207,2024-02-25 17:00:00,/blog,3478,Mobile,Firefox,Organic Search,Australia,False,False,5
VISIT001014,2024-02-25 18:00:00,/products,22,Desktop,Firefox,Organic Search,Germany,True,False,11
VISIT001966,2024-02-25 21:00:00,/contact,1157,Desktop,Chrome,Direct,Japan,False,False,15
VISIT000505,2024-02-26 12:00:00,/cart,2162,Desktop,Chrome,Paid Ads,USA,False,False,14
VISIT000436,2024-02-26 14:00:00,/product/clothing,2899,Mobile,Chrome,Social Media,UK,False,False,12
VISIT000548,2024-02-26 18:00:00,/about,237,Desktop,Chrome,Social Media,France,True,False,16
VISIT001541,2024-02-26 22:00:00,/products,3112,Desktop,Safari,Email,USA,True,False,15
VISIT001105,2024-02-26 23:00:00,/products,2301,Mobile,Chrome,Organic Search,France,False,False,6
VISIT001092,2024-02-27 02:00:00,/home,1515,Desktop,Chrome,Direct,Japan,True,False,9
VISIT000186,2024-02-27 03:00:00,/blog,2691,Tablet,Firefox,Organic Search,Canada,True,False,17
VISIT001338,2024-02-27 03:00:00,/product/sports,2742,Mobile,Chrome,Email,UK,False,False,2
VISIT001061,2024-02-27 04:00:00,/product/clothing,880,Desktop,Chrome,Direct,Canada,False,False,11
VISIT000579,2024-02-27 05:00:00,/product/sports,214,Mobile,Chrome,Organic Search,France,False,False,5
VISIT000358,2024-02-27 13:00:00,/blog,549,Desktop,Firefox,Organic Search,Australia,True,False,4
VISIT001740,2024-02-27 18:00:00,/product/electronics,1066,Desktop,Chrome,Direct,Japan,False,False,11
VISIT000773,2024-02-27 20:00:00,/contact,1525,Mobile,Firefox,Paid Ads,USA,True,False,12
VISIT001796,2024-02-28 03:00:00,/checkout,1772,Desktop,Chrome,Direct,Germany,False,False,3
VISIT000567,2024-02-28 05:00:00,/product/sports,879,Desktop,Safari,Organic Search,France,False,False,10
VISIT001136,2024-02-28 05:00:00,/checkout,920,Tablet,Edge,Paid Ads,Germany,False,False,16
VISIT001624,2024-02-29 00:00:00,/checkout,1682,Desktop,Safari,Direct,Australia,False,False,19
VISIT000083,2024-02-29 07:00:00,/product/sports,2757,Desktop,Safari,Social Media,USA,False,False,8
VISIT000482,2024-02-29 08:00:00,/about,1739,Mobile,Firefox,Organic Search,Australia,True,False,2
VISIT001043,2024-02-29 13:00:00,/products,1000,Mobile,Firefox,Email,Australia,False,False,14
VISIT000936,2024-02-29 15:00:00,/product/sports,287,Desktop,Chrome,Organic Search,France,False,False,8
VISIT000813,2024-02-29 17:00:00,/cart,1731,Desktop,Chrome,Organic Search,Canada,True,False,6
VISIT000755,2024-02-29 19:00:00,/product/electronics,630,Tablet,Chrome,Organic Search,Australia,False,False,18
VISIT000383,2024-02-29 23:00:00,/blog,3560,Mobile,Chrome,Direct,USA,False,False,11
VISIT000995,2024-03-01 06:00:00,/blog,2926,Desktop,Firefox,Organic Search,France,True,False,12
VISIT001982,2024-03-01 10:00:00,/contact,1221,Mobile,Chrome,Direct,UK,False,False,10
VISIT001151,2024-03-01 10:00:00,/cart,3016,Desktop,Chrome,Social Media,USA,False,False,11
VISIT000079,2024-03-01 13:00:00,/contact,722,Tablet,Chrome,Organic Search,Australia,False,False,10
VISIT000601,2024-03-01 13:00:00,/product/clothing,2635,Mobile,Edge,Organic Search,Canada,False,False,5
VISIT000220,2024-03-01 18:00:00,/cart,2780,Desktop,Firefox,Direct,Canada,False,False,16
VISIT000871,2024-03-01 22:00:00,/home,594,Mobile,Edge,Email,Australia,True,False,12
VISIT001462,2024-03-01 23:00:00,/contact,1011,Tablet,Chrome,Organic Search,UK,True,False,18
VISIT000693,2024-03-02 00:00:00,/blog,1209,Mobile,Chrome,Organic Search,Japan,False,False,1
VISIT001524,2024-03-02 01:00:00,/contact,3223,Mobile,Firefox,Social Media,France,False,False,13
VISIT000442,2024-03-02 03:00:00,/products,1148,Desktop,Firefox,Organic Search,Germany,True,False,19
VISIT000976,2024-03-02 09:00:00,/blog,2857,Mobile,Opera,Organic Search,Japan,False,False,17
VISIT000550,2024-03-02 10:00:00,/blog,1687,Desktop,Firefox,Organic Search,USA,True,False,17
VISIT001542,2024-03-02 13:00:00,/cart,994,Desktop,Chrome,Social Media,Japan,True,False,3
VISIT000313,2024-03-02 21:00:00,/contact,1061,Desktop,Chrome,Organic Search,Canada,False,False,1
VISIT001287,2024-03-02 23:00:00,/contact,610,Desktop,Firefox,Organic Search,Australia,True,False,13
VISIT000574,2024-03-03 01:00:00,/home,445,Desktop,Opera,Direct,UK,True,False,18
VISIT001233,2024-03-03 06:00:00,/product/electronics,911,Mobile,Edge,Paid Ads,Australia,False,False,2
VISIT000878,2024-03-03 09:00:00,/contact,1864,Tablet,Edge,Organic Search,Japan,False,True,4
VISIT000916,2024-03-03 10:00:00,/product/electronics,3137,Desktop,Chrome,Organic Search,Australia,False,False,2
VISIT000123,2024-03-03 18:00:00,/checkout,2524,Desktop,Firefox,Organic Search,UK,True,False,5
VISIT000964,2024-03-03 18:00:00,/blog,1865,Desktop,Chrome,Social Media,Australia,True,False,1
VISIT001093,2024-03-03 18:00:00,/product/electronics,2050,Desktop,Chrome,Organic Search,Australia,False,True,4
VISIT001961,2024-03-03 19:00:00,/cart,1103,Mobile,Chrome,Organic Search,France,False,False,8
VISIT000307,2024-03-03 19:00:00,/products,1453,Desktop,Firefox,Organic Search,France,False,False,13
VISIT001914,2024-03-03 20:00:00,/product/sports,1446,Desktop,Chrome,Organic Search,UK,True,False,9
VISIT001934,2024-03-04 01:00:00,/product/sports,526,Desktop,Chrome,Organic Search,USA,False,False,2
VISIT001429,2024-03-04 07:00:00,/cart,2992,Desktop,Chrome,Organic Search,Australia,False,False,1
VISIT001252,2024-03-04 11:00:00,/products,1606,Desktop,Firefox,Paid Ads,Japan,False,False,18
VISIT001830,2024-03-04 15:00:00,/blog,704,Desktop,Chrome,Paid Ads,USA,False,False,4
VISIT001404,2024-03-04 16:00:00,/checkout,473,Tablet,Chrome,Direct,UK,True,False,5
VISIT000082,2024-03-04 19:00:00,/blog,3334,Desktop,Firefox,Paid Ads,Australia,True,False,11
VISIT000513,2024-03-04 19:00:00,/product/electronics,2195,Tablet,Chrome,Social Media,Canada,False,False,9
VISIT000955,2024-03-04 21:00:00,/contact,1810,Desktop,Chrome,Email,USA,True,False,6
VISIT001245,2024-03-05 02:00:00,/contact,443,Mobile,Chrome,Paid Ads,Germany,False,False,16
VISIT001931,2024-03-05 03:00:00,/checkout,2141,Mobile,Chrome,Email,USA,False,False,10
VISIT001231,2024-03-05 04:00:00,/checkout,1761,Desktop,Chrome,Organic Search,UK,False,False,17
VISIT001201,2024-03-05 08:00:00,/cart,569,Desktop,Chrome,Organic Search,Germany,False,False,18
VISIT000653,2024-03-05 12:00:00,/blog,1824,Desktop,Firefox,Paid Ads,USA,True,False,9
VISIT001517,2024-03-05 16:00:00,/products,3142,Desktop,Opera,Organic Search,Australia,False,False,11
VISIT001402,2024-03-05 18:00:00,/products,1982,Desktop,Safari,Paid Ads,Japan,False,False,3
VISIT001442,2024-03-05 19:00:00,/cart,1658,Desktop,Safari,Organic Search,USA,False,False,12
VISIT000881,2024-03-05 21:00:00,/checkout,3046,Desktop,Chrome,Social Media,Australia,True,False,3
VISIT001732,2024-03-06 00:00:00,/about,1828,Desktop,Chrome,Organic Search,France,False,False,6
VISIT001467,2024-03-06 09:00:00,/about,1865,Desktop,Edge,Paid Ads,Germany,False,False,11
VISIT001288,2024-03-06 14:00:00,/blog,1509,Mobile,Chrome,Organic Search,France,False,False,11
VISIT000181,2024-03-06 17:00:00,/product/clothing,2083,Desktop,Chrome,Email,Canada,False,False,19
VISIT001385,2024-03-06 20:00:00,/products,779,Mobile,Firefox,Direct,UK,True,False,2
VISIT001518,2024-03-06 22:00:00,/product/clothing,3583,Desktop,Chrome,Organic Search,UK,False,False,18
VISIT001967,2024-03-06 23:00:00,/checkout,28,Desktop,Firefox,Organic Search,Germany,False,False,8
VISIT000342,2024-03-07 01:00:00,/product/sports,2162,Desktop,Firefox,Direct,Canada,False,False,4
VISIT000076,2024-03-07 01:00:00,/blog,323,Desktop,Opera,Organic Search,Canada,False,False,15
VISIT000311,2024-03-07 07:00:00,/contact,1699,Desktop,Opera,Organic Search,Japan,False,False,17
VISIT000807,2024-03-07 09:00:00,/blog,2201,Mobile,Chrome,Organic Search,USA,False,False,8
VISIT000764,2024-03-07 11:00:00,/product/clothing,1389,Desktop,Safari,Organic Search,Japan,True,False,7
VISIT001711,2024-03-07 22:00:00,/product/sports,1052,Desktop,Edge,Organic Search,Canada,True,False,6
VISIT000989,2024-03-07 22:00:00,/product/clothing,116,Desktop,Chrome,Email,USA,False,False,18
VISIT000073,2024-03-08 01:00:00,/product/clothing,1174,Desktop,Safari,Paid Ads,Japan,True,False,13
VISIT000390,2024-03-08 01:00:00,/cart,3213,Mobile,Firefox,Social Media,Australia,False,False,4
VISIT000328,2024-03-08 09:00:00,/checkout,1555,Desktop,Firefox,Organic Search,Canada,True,False,16
VISIT001706,2024-03-08 14:00:00,/product/sports,1602,Desktop,Chrome,Organic Search,Canada,False,False,12
